105,246,234
105,246,234
105,246,234
105,246,234
105,246,234
105,246,234
105,246,234
105,246,234
105,246,234
110,251,222
114,253,210
123,244,186
127,239,175
131,235,164
135,231,153
143,224,132
147,222,122
150,219,113
157,216,095
160,214,087
163,214,079
165,213,072
170,214,059
172,215,054
174,216,049
176,218,044
179,223,037
180,226,034
180,229,032
181,237,030
182,241,029
181,246,030
181,251,031
180,248,034
179,243,037
177,237,040
174,225,049
172,218,054
170,212,059
168,205,066
163,192,079
160,186,087
157,179,095
154,173,104
147,160,122
143,154,132
139,148,142
131,137,164
127,132,175
123,127,186
119,122,198
110,113,222
105,109,234
100,105,246
096,102,251
087,096,227
082,094,214
077,092,202
068,089,177
063,088,165
059,088,153
054,088,141
046,088,118
042,089,107
038,090,096
030,093,075
026,095,065
023,097,056
019,099,047
013,104,030
013,107,022
008,110,015
005,113,009
001,120,002
000,124,007
002,127,012
005,134,019
006,138,022
006,141,024
007,145,025
008,152,027
007,155,026
007,158,025
006,164,022
005,166,019
003,169,016
002,171,012
001,175,002
003,176,002
005,178,009
008,179,015
013,180,030
016,180,038
019,180,047
026,180,065
030,179,075
034,178,085
038,176,096
046,173,118
050,171,129
054,169,141
059,166,153
068,161,177
073,158,189
077,154,202
086,148,226
091,144,239
096,140,251
100,136,246
110,128,222
114,124,210
119,120,198
127,112,175
131,108,164
135,104,153
139,100,142
147,092,122
150,088,113
154,085,104
157,081,095
163,074,079
165,071,072
168,068,066
172,062,054
174,060,049
176,057,044
177,055,040
180,051,034
180,050,032
181,048,031
182,046,029
181,045,030
181,044,031
180,044,032
179,043,037
177,043,040
176,043,044
174,044,049
170,044,059
168,045,066
165,046,072
160,047,087
157,048,095
154,049,104
150,051,113
143,053,132
139,054,142
135,055,153
127,057,175
123,059,186
119,060,198
114,061,210
105,063,234
100,064,246
096,064,251
091,065,239
082,066,214
077,067,202
073,067,189
063,067,165
059,067,153
054,067,141
050,067,129
042,066,107
038,066,096
034,065,085
030,064,075
023,062,056
019,061,047
016,060,038
013,058,022
008,056,015
005,055,009
003,053,002
000,050,007
002,048,012
003,046,016
006,043,022
006,041,024
007,039,025
007,037,026
007,034,026
007,032,025
006,030,024
006,028,022
003,025,016
002,023,012
000,022,007
003,019,002
005,017,009
008,016,015
013,015,022
016,012,038
019,011,047
023,013,056
030,008,075
034,007,085
038,006,096
042,006,107
050,004,129
054,004,141
059,003,153
063,002,165
073,001,189
077,001,202
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
082,000,214
000,000,000
255,255,255
255,255,255
